Country,Year,BM.GSR.ROYL.CD,BX.GSR.ROYL.CD,GB.XPD.RSDV.GD.ZS,IP.JRN.ARTC.SC,IP.PAT.NRES,IP.PAT.RESD,SP.POP.SCIE.RD.P6,SP.POP.TECH.RD.P6,TX.VAL.TECH.CD,TX.VAL.TECH.MF.ZS
PRT,1964,,,,,,,,,,
PRT,1965,,,,,,,,,,
PRT,1966,,,,,,,,,,
PRT,1967,,,,,,,,,,
PRT,1968,,,,,,,,,,
PRT,1969,,,,,,,,,,
PRT,1970,,,,,,,,,,
PRT,1971,,,,,,,,,,
PRT,1972,,,,,,,,,,
PRT,1973,,,,,,,,,,
PRT,1974,,,,,,,,,,
PRT,1975,,,,,,,,,,
PRT,1976,16341979.4351792,2321067.22973486,,,,,,,,
PRT,1977,19927109.377523,2899579.58845378,,,,,,,,
PRT,1978,18049887.4310141,1823362.24868173,,,,,,,,
PRT,1979,22457713.4470024,3049673.11711294,,,,,,,,
PRT,1980,31269169.1851628,3602811.05589889,,,1731.0,92.0,,,,
PRT,1981,33176431.5087935,5164081.9380964,,,1843.0,90.0,,,,
PRT,1982,41619590.6694246,2430887.0916913,,,1734.0,92.0,,,,
PRT,1983,37300591.3801136,3768948.57286901,,,1760.0,91.0,,,,
PRT,1984,29516010.3292614,2749066.5450509,,,1756.0,96.0,,,,
PRT,1985,33225182.7557572,3543625.3962715,,,1906.0,85.0,,,,
PRT,1986,51572629.3938328,5349184.85639383,,,2191.0,77.0,,,,
PRT,1987,81880287.2246236,6409174.74361304,,,2258.0,61.0,,,,
PRT,1988,76626967.6859668,7669667.3832539,,,2410.0,54.0,,,,
PRT,1989,68657091.9164604,8263646.55417825,,,3311.0,86.0,,,,
PRT,1990,116575032.455154,13518995.0504966,,,3541.0,101.0,,,,
PRT,1991,114317819.472099,15243166.9271451,,,3453.0,102.0,,,,
PRT,1992,75434043.8965403,12504400.4266547,,,1138.0,69.0,,,,
PRT,1993,174250995.482916,35852619.4334084,,,180.0,88.0,,,,
PRT,1994,206290995.319843,28982780.2265956,,,88.0,103.0,,,,
PRT,1995,236796159.253168,19242988.5261904,,,120.0,81.0,,,,
PRT,1996,274306362.170203,20082226.305854,0.549499988555908,2210.65,76.0,86.0,1245.38488769531,175.90995,,
PRT,1997,287874080.173209,26512395.9709606,0.563740015029907,2619.11,101.0,71.0,1340.8251953125,187.30534,,
PRT,1998,303731471.143247,42552381.2651447,0.624859988689423,2840.16,61.0,96.0,1438.89074707031,214.62814,,
PRT,1999,301043219.047623,20222745.8608061,0.681209981441498,3129.07,114.0,81.0,1536.05883789063,241.71802,,
PRT,2000,275310387.410694,25345825.8769549,0.721560001373291,3328.54,65.0,81.0,1625.5341796875,259.88889,,
PRT,2001,250806170.270497,20580229.8139209,0.764819979667664,3822.28,56.0,107.0,1713.98669433594,277.86373,,
PRT,2002,314186788.423985,22816648.5924915,0.721830010414124,4058.67,49.0,130.0,1827.80493164063,291.87038,,
PRT,2003,307630213.718403,29470852.9242595,0.698019981384277,4641.14,40.0,125.0,1940.82006835938,305.78415,,
PRT,2004,361783080.194805,27434781.7460318,0.729300022125244,5231.43,64.0,123.0,1975.38732910156,291.64541,,
PRT,2005,349633378.171101,44877223.0287756,0.757550001144409,5912.99,47.0,158.0,2010.3974609375,277.71646,,
PRT,2006,408518949.861751,70423673.2482572,0.954479992389679,7157.81,36.0,184.0,2338.18334960938,341.95866,,
PRT,2007,479505309.520777,87685085.7397634,1.12416994571686,7580.42,31.0,250.0,2664.85473632813,405.93805,3502508487.0,8.60278157158229
PRT,2008,534829333.623536,68794426.2509166,1.44334995746613,8628.54,24.0,381.0,3813.75708007813,472.62025,3575390480.0,8.23616832999123
PRT,2009,562301734.083903,151136668.043889,1.58001005649567,9439.35,46.0,571.0,3756.5009765625,447.2168,1617931044.0,4.79443965678762
PRT,2010,595846046.608944,46372790.3318901,1.53529000282288,10470.81,46.0,499.0,3918.75903320313,377.88959,1498646761.0,4.07310342542568
PRT,2011,600613719.00703,67001763.8731056,1.4574099779129,11783.01,75.0,571.0,4168.26708984375,339.87803,1830256000.0,4.1238602578457
PRT,2012,505194156.563273,52789710.0496277,1.37861001491547,12791.52,26.0,621.0,4037.33203125,338.20975,1919330034.0,4.49289096988081
PRT,2013,517704267.31449,45192160.0353333,1.32467997074127,13616.2,22.0,647.0,3610.55346679688,742.2652,2135760018.0,4.70011196424693
PRT,2014,660632627.833126,70212336.1083474,1.28991997241974,14118.17,18.0,722.0,3662.37548828125,709.20276,2314838370.0,4.88063818541858
PRT,2015,700149438.135421,80679035.4803274,1.24329996109009,14418.37,20.0,925.0,3729.77294921875,752.77583,2095866079.0,5.0798827981496
PRT,2016,813725639.96919,94955138.3725278,1.28075003623962,14061.16,27.0,724.0,4004.57641601563,701.04212,2457329616.0,5.80532520111452
PRT,2017,892938043.009566,140723559.805033,1.3192800283432,14028.18,36.0,644.0,4367.73291015625,780.06385,2816236027.0,5.98808222694443
PRT,2018,883697896.016484,121188002.545788,1.3495500087738,14475.86,29.0,661.0,4646.134765625,,2977953216.0,5.28341595147538
PRT,2019,887737502.462111,124158706.628786,1.39561998844147,15928.35,104.0,703.0,4905.685546875,,3594679150.0,6.94150408522371
PRT,2020,879412474.875655,161688986.767756,1.61740005016327,17098.9,263.0,695.0,5214.8466796875,,3370854682.0,7.11418899124586
PRT,2021,886755617.027417,160447064.213565,,,42.0,711.0,,,3561355842.0,6.2502533060898
PRT,2022,,,,,,,,,,
ROU,1960,,,,,,,,,,
ROU,1961,,,,,,,,,,
ROU,1962,,,,,,,,,,
ROU,1963,,,,,,,,,,
ROU,1964,,,,,,,,,,
ROU,1965,,,,,,,,,,
ROU,1966,,,,,,,,,,
ROU,1967,,,,,,,,,,
ROU,1968,,,,,,,,,,
ROU,1969,,,,,,,,,,
ROU,1970,,,,,,,,,,
ROU,1971,,,,,,,,,,
ROU,1972,,,,,,,,,,
ROU,1973,,,,,,,,,,
ROU,1974,,,,,,,,,,
ROU,1975,,,,,,,,,,
ROU,1976,,,,,,,,,,
ROU,1977,,,,,,,,,,
ROU,1978,,,,,,,,,,
ROU,1979,,,,,,,,,,
ROU,1980,,,,,726.0,2569.0,,,,
ROU,1981,,,,,681.0,2481.0,,,,
ROU,1982,,,,,638.0,2724.0,,,,
ROU,1983,,,,,487.0,3108.0,,,,
ROU,1984,,,,,457.0,3446.0,,,,
ROU,1985,,,,,379.0,4201.0,,,,
ROU,1986,,,,,225.0,4394.0,,,,
ROU,1987,,,,,291.0,4821.0,,,,
ROU,1988,,,,,181.0,5615.0,,,,
ROU,1989,,,,,191.0,5868.0,,,,
ROU,1990,,,,,304.0,2752.0,,,,
ROU,1991,,,,,361.0,2015.0,,,,
ROU,1992,,,,,420.0,1457.0,,,,
ROU,1993,,,,,628.0,1414.0,,,,
ROU,1994,3000000.0,2000000.0,,,500.0,1633.0,,,,
ROU,1995,8000000.0,3000000.0,,,421.0,1811.0,,,,
ROU,1996,12000000.0,101000000.0,0.674719989299774,1763.94,636.0,1831.0,1328.74658203125,607.61118,,
ROU,1997,29000000.0,,0.574509978294373,2040.62,722.0,1708.0,1255.91918945313,535.1273,,
ROU,1998,21000000.0,3000000.0,0.495409995317459,2138.49,894.0,1299.0,1223.78930664063,512.36773,,
ROU,1999,38000000.0,4000000.0,0.398319989442825,2070.08,330.0,1061.0,1052.689453125,396.58043,,
ROU,2000,45000000.0,3000000.0,0.36625999212265,2269.76,287.0,1003.0,924.949768066406,292.8074,,
ROU,2001,60000000.0,16000000.0,0.391290009021759,2281.16,277.0,1128.0,897.070617675781,270.67649,,
ROU,2002,85000000.0,3000000.0,0.37720999121666,2320.07,363.0,1478.0,928.281982421875,294.50966,,
ROU,2003,80000000.0,3000000.0,0.39708000421524,2500.86,293.0,881.0,965.221313476563,250.17947,,
ROU,2004,108000000.0,8000000.0,0.389420002698898,2674.9,200.0,937.0,985.128967285156,256.04919,,
ROU,2005,173274997.647815,47793504.7364019,0.412620007991791,3291.96,68.0,916.0,1071.93762207031,233.36285,,
ROU,2006,235424080.567252,35698087.2767895,0.456820011138916,3603.66,62.0,814.0,895.767517089844,211.73285,,
ROU,2007,247969547.874922,41369245.3806237,0.51147997379303,4915.44,59.0,827.0,894.163330078125,207.32912,1417610919.0,4.39089808796995
ROU,2008,345932437.511076,238076253.93795,0.552150011062622,6901.54,36.0,995.0,931.082580566406,221.80063,2623560895.0,6.90206789988051
ROU,2009,367264725.022367,192935362.584179,0.443949997425079,8704.87,37.0,1054.0,933.763366699219,193.38123,3328037435.0,10.3464072939064
ROU,2010,445022001.07731,463481056.307565,0.456649988889694,9888.59,36.0,1382.0,966.204162597656,153.3324,4856809511.0,12.528235308646
ROU,2011,482416189.504335,249910509.125679,0.49864000082016,9617.03,39.0,1424.0,790.688049316406,252.35144,5673719171.0,11.6358387226317
ROU,2012,452525195.664416,346641378.502027,0.485419988632202,9857.45,55.0,1022.0,890.669982910156,251.8852,3649892914.0,8.17987949891794
ROU,2013,879803422.638754,119704079.636403,0.388170003890991,9697.94,53.0,993.0,922.674560546875,248.00355,3679007708.0,7.39817598196871
ROU,2014,901296183.02008,140510393.70211,0.381610006093979,9634.52,84.0,952.0,903.826293945313,225.09562,4471137035.0,8.40923222268431
ROU,2015,834447967.07584,90641332.0534092,0.488380014896393,10259.22,78.0,975.0,876.228210449219,267.40041,4436062586.0,9.41414774069796
ROU,2016,832020078.024267,72390679.2494596,0.481260001659393,9386.93,58.0,1005.0,911.585205078125,275.35469,5254484057.0,10.3924413293836
ROU,2017,911037524.083505,74529626.3727777,0.503220021724701,9607.92,80.0,1098.0,891.321228027344,278.82409,5558595285.0,9.77959094551916
ROU,2018,962384646.507165,100840053.226281,0.50111997127533,9093.22,47.0,1100.0,882.441284179688,,6636988115.0,10.0771836064073
ROU,2019,936735170.387543,108261709.628671,0.478320002555847,10157.95,58.0,881.0,895.966796875,,6994469286.0,11.0725654039519
ROU,2020,886842442.49073,132002023.069536,0.470329999923706,9710.46,47.0,817.0,952.869018554688,,6984613402.0,11.9370325743063
ROU,2021,1041336732.62484,90955335.6309287,,,45.0,772.0,,,8026987930.0,11.4879334927403
ROU,2022,953960511.614333,95573680.6904417,,,,,,,,
SGP,1960,,,,,,,,,,
SGP,1961,,,,,,,,,,
SGP,1962,,,,,,,,,,
SGP,1963,,,,,,,,,,
SGP,1964,,,,,,,,,,
SGP,1965,,,,,,,,,,
SGP,1966,,,,,,,,,,
SGP,1967,,,,,,,,,,
SGP,1968,,,,,,,,,,
SGP,1969,,,,,,,,,,
SGP,1970,,,,,,,,,,
SGP,1971,,,,,,,,,,
SGP,1972,,,,,,,,,,
SGP,1973,,,,,,,,,,
SGP,1974,,,,,,,,,,
SGP,1975,,,,,,,,,,
SGP,1976,,,,,,,,,,
SGP,1977,,,,,,,,,,
SGP,1978,,,,,,,,,,
SGP,1979,,,,,,,,,,
SGP,1980,,,,,631.0,2.0,,,,
SGP,1981,,,,,603.0,4.0,,,,
SGP,1982,,,,,,,,,,
SGP,1983,,,,,852.0,5.0,,,,
SGP,1984,,,,,927.0,4.0,,,,
SGP,1985,,,,,1003.0,4.0,,,,
SGP,1986,,,,,,,,,,
SGP,1987,,,,,,,,,,
SGP,1988,,,,,,,,,,
SGP,1989,,,,,,,,,,
SGP,1990,,,,,,,,,,
SGP,1991,,,,,,,,,,
SGP,1992,,,,,,,,,,
SGP,1993,,,,,,,,,,
SGP,1994,,,,,,,,,,
SGP,1995,1713731369.60931,47976011.994003,,,2412.0,145.0,,,,
SGP,1996,2021998180.90375,53119029.0588513,1.31991004943848,2440.02,12357.0,224.0,2503.44482421875,310.89661,,
SGP,1997,1938031179.16092,43574721.0493853,1.41563999652863,3168.89,6048.0,288.0,2586.2841796875,365.09832,,
SGP,1998,1896867135.84773,49354635.3622575,1.73706996440887,3211.31,6367.0,311.0,2951.8115234375,349.44313,,
SGP,1999,4325597311.23902,58762564.2346804,1.81623995304108,4040.11,6679.0,374.0,3185.64819335938,366.63571,,
SGP,2000,5099296388.74764,64966578.948895,1.81699001789093,4812.54,7720.0,516.0,4128.40478515625,337.56107,,
SGP,2001,4937985653.47033,75681362.4877736,2.00929999351501,4917.06,7726.0,524.0,4105.91748046875,351.91292,,
SGP,2002,4948261884.12934,169162277.203117,2.03281998634338,5494.59,7575.0,624.0,4414.81005859375,386.34214,,
SGP,2003,6775980331.19363,215017554.601028,1.99679005146027,6134.13,7248.0,626.0,4849.2998046875,414.87204,,
SGP,2004,8054414738.83708,439822233.090796,2.07858991622925,7460.22,7944.0,641.0,5113.2705078125,487.27226,,
SGP,2005,9494666989.10567,650265336.255312,2.14806008338928,8026.66,8036.0,569.0,5576.89990234375,556.68876,,
SGP,2006,9765545019.71975,682722161.617858,2.1165599822998,8337.4,8537.0,626.0,5686.4013671875,544.4502,,
SGP,2007,9810419779.24513,874658975.671845,2.31985998153687,8128.59,9255.0,696.0,5962.7880859375,517.64611,109335741281.0,48.4824522880237
SGP,2008,13604164838.3557,1213617593.72094,2.59674000740051,8657.21,8899.0,793.0,5829.34326171875,596.68906,123642502446.0,52.6669990863438
SGP,2009,13438021506.0116,1430580234.61352,2.12789988517761,8950.62,7986.0,750.0,6146.3828125,548.63333,99666676750.0,50.8813130760615
SGP,2010,17029305529.2414,1933394857.6283,1.92918002605438,9878.21,8878.0,895.0,6241.8623046875,456.33434,131843201449.0,52.3210950143887
SGP,2011,20346152652.4996,2659774337.11484,2.06955003738403,10144.48,8738.0,1056.0,6405.06884765625,458.36186,132143652688.0,47.7222167790617
SGP,2012,23105585202.3299,2812408517.96944,1.91832995414734,10726.75,8604.0,1081.0,6356.67236328125,456.30784,136447463120.0,48.4544425358541
SGP,2013,22992008311.3562,3414448973.06801,1.92104005813599,10946.21,8579.0,1143.0,6603.11279296875,454.33141,143334169658.0,50.3195598343457
SGP,2014,20877550215.0665,3909474764.21609,2.082279920578,11163.71,9009.0,1303.0,6632.244140625,450.68559,144926283078.0,50.6329270700265
SGP,2015,19400287309.2939,8651355627.07981,2.1744499206543,11366.41,9345.0,1469.0,7006.6298828125,449.98133,138734952375.0,52.2107115853793
SGP,2016,15666647583.9656,7045872839.45989,2.07470989227295,11796.3,9379.0,1601.0,6934.9111328125,422.28167,134922309330.0,52.2257118831839
SGP,2017,15810634176.3673,8006951861.97657,1.89872002601624,11951.76,9321.0,1609.0,6814.625,377.36817,146751912685.0,53.0658672823424
SGP,2018,17249096446.9514,8780422708.37321,1.81391000747681,11768.55,10270.0,1575.0,6824.75,,154866710827.0,51.5636386905772
SGP,2019,15161436539.0137,8692612661.04254,1.89064002037048,11678.08,12409.0,1727.0,7286.86669921875,,150031230830.0,51.8079080799804
SGP,2020,14882786028.7855,8777730130.64038,,12221.19,11487.0,1778.0,,,159927958418.0,55.2574224526544
SGP,2021,16325100174.9185,11080226773.6853,,,12566.0,2024.0,,,,
SGP,2022,15806794003.8684,12341779497.0986,,,,,,,,
SVK,1960,,,,,,,,,,
SVK,1961,,,,,,,,,,
SVK,1962,,,,,,,,,,
SVK,1963,,,,,,,,,,
SVK,1964,,,,,,,,,,
SVK,1965,,,,,,,,,,
SVK,1966,,,,,,,,,,
SVK,1967,,,,,,,,,,
SVK,1968,,,,,,,,,,
SVK,1969,,,,,,,,,,
SVK,1970,,,,,,,,,,
SVK,1971,,,,,,,,,,
SVK,1972,,,,,,,,,,
SVK,1973,,,,,,,,,,
SVK,1974,,,,,,,,,,
SVK,1975,,,,,,,,,,
SVK,1976,,,,,,,,,,
SVK,1977,,,,,,,,,,
SVK,1978,,,,,,,,,,
SVK,1979,,,,,,,,,,
SVK,1980,,,,,,,,,,
SVK,1981,,,,,,,,,,
SVK,1982,,,,,,,,,,
SVK,1983,,,,,,,,,,
SVK,1984,,,,,,,,,,
SVK,1985,,,,,,,,,,
SVK,1986,,,,,,,,,,
SVK,1987,,,,,,,,,,
SVK,1988,,,,,,,,,,
SVK,1989,,,,,,,,,,
SVK,1990,,,,,,,,,,
SVK,1991,,,,,,,,,,
SVK,1992,,,,,,,,,,
SVK,1993,,,,,681.0,282.0,,,,
SVK,1994,64181200.8297682,7183276.66765185,,,620.0,248.0,,,,
SVK,1995,78965640.0692053,10818842.7750685,,,1400.0,269.0,,,,
SVK,1996,82547306.1623541,18185348.6980052,0.889630019664764,2064.93,1498.0,195.0,1858.9404296875,788.14616,,
SVK,1997,85453466.1860876,16631985.2819039,1.05107998847961,1811.65,1578.0,224.0,1853.57482910156,800.93426,,
SVK,1998,54617385.4604457,14056838.0853038,0.765410006046295,2038.94,1612.0,213.0,1880.35632324219,802.74256,,
SVK,1999,53938413.8861651,14637428.3749766,0.644749999046326,2028.39,1683.0,213.0,1705.16821289063,714.74782,,
SVK,2000,58130537.9151209,16125770.3763732,0.638059973716736,2108.08,1804.0,236.0,1843.78796386719,666.20845,,
SVK,2001,58406945.3103923,19543997.3596853,0.624650001525879,2093.67,1696.0,246.0,1775.00268554688,615.37128,,
SVK,2002,63194028.2460543,38475936.1197302,0.563139975070953,2095.06,1599.0,259.0,1700.14672851563,561.4688,,
SVK,2003,91220667.5149255,49673069.4929911,0.561460018157959,2145.64,1437.0,210.0,1782.83251953125,459.82895,,
SVK,2004,,,0.50068998336792,2271.05,238.0,215.0,1985.00573730469,444.9585,,
SVK,2005,,,0.493319988250732,2493.32,95.0,155.0,2022.72180175781,415.78355,,
SVK,2006,,,0.474880009889603,2581.82,90.0,193.0,2181.25830078125,422.97431,,
SVK,2007,,,0.447459995746613,2812.53,106.0,239.0,2288.369140625,414.52633,2684224202.0,5.39243507587334
SVK,2008,220252619.417297,266361996.696117,0.46136999130249,3306.3,75.0,167.0,2331.2529296875,392.08271,3057611783.0,5.08514307944896
SVK,2009,189975719.54895,94130182.8083444,0.472719997167587,3085.64,63.0,176.0,2460.58569335938,348.11086,3058494853.0,6.34048451029645
SVK,2010,168358820.910815,47093179.4915156,0.607909977436066,3557.37,48.0,234.0,2809.39575195313,386.19291,4113192831.0,7.35643136084334
SVK,2011,176539865.504216,3977137.74841422,0.655369997024536,3805.93,33.0,224.0,2833.44018554688,355.02355,5012373513.0,7.52022165747398
SVK,2012,180980256.105282,4219586.89053541,0.797730028629303,4173.72,35.0,168.0,2820.16870117188,383.90445,6432733573.0,9.57312693885571
SVK,2013,571824993.231388,26537377.3042437,0.823090016841888,4327.56,26.0,184.0,2716.36791992188,329.36012,8085518728.0,11.0169490563323
SVK,2014,672289267.978973,28772288.2510461,0.880020022392273,4913.28,23.0,211.0,2715.55249023438,366.54489,8401135095.0,11.146760424173
SVK,2015,522191217.206064,26246728.1282847,1.16070997714996,4975.52,28.0,228.0,2650.2080078125,389.22947,7461128017.0,11.1525591461809
SVK,2016,686313614.348316,30961686.7122061,0.791019976139069,5345.6,15.0,220.0,2599.9619140625,412.14273,7475076527.0,10.7381656870232
SVK,2017,706690665.763669,26658050.7875539,0.886940002441406,5570.69,23.0,183.0,2794.83837890625,484.0612,8812917738.0,11.7720318874616
SVK,2018,751531430.693947,55522617.7690749,0.839699983596802,5080.8,14.0,217.0,2995.95776367188,520.62951,8967348059.0,10.6292671829293
SVK,2019,754188697.621772,35205520.0964822,0.825739979743958,5585.56,28.0,206.0,3111.04272460938,,8048021844.0,9.91099172703208
SVK,2020,646719708.550259,48240166.7815603,0.911090016365051,5420.07,15.0,206.0,3164.31005859375,,7860065656.0,9.99731572178265
SVK,2021,744777215.090476,51327599.884993,,,13.0,146.0,,,8423171894.0,9.00274622117345
SVK,2022,753820097.182835,48368573.8017859,,,,,,,,
SVN,1960,,,,,,,,,,
SVN,1961,,,,,,,,,,
SVN,1962,,,,,,,,,,
SVN,1963,,,,,,,,,,
SVN,1964,,,,,,,,,,
SVN,1965,,,,,,,,,,
SVN,1966,,,,,,,,,,
SVN,1967,,,,,,,,,,
SVN,1968,,,,,,,,,,
SVN,1969,,,,,,,,,,
SVN,1970,,,,,,,,,,
SVN,1971,,,,,,,,,,
SVN,1972,,,,,,,,,,
SVN,1973,,,,,,,,,,
SVN,1974,,,,,,,,,,
SVN,1975,,,,,,,,,,
SVN,1976,,,,,,,,,,
SVN,1977,,,,,,,,,,
SVN,1978,,,,,,,,,,
SVN,1979,,,,,,,,,,
SVN,1980,,,,,,,,,,
SVN,1981,,,,,,,,,,
SVN,1982,,,,,,,,,,
SVN,1983,,,,,,,,,,
SVN,1984,,,,,,,,,,
SVN,1985,,,,,,,,,,
SVN,1986,,,,,,,,,,
SVN,1987,,,,,,,,,,
SVN,1988,,,,,,,,,,
SVN,1989,,,,,,,,,,
SVN,1990,,,,,,,,,,
SVN,1991,,,,,1.0,21.0,,,,
SVN,1992,4900000.0,3900000.0,,,409.0,188.0,,,,
SVN,1993,12800000.0,3500000.0,,,784.0,277.0,,,,
SVN,1994,16200000.0,3300000.0,,,404.0,286.0,,,,
SVN,1995,23000000.0,4000000.0,,,116.0,314.0,,,,
SVN,1996,27100000.0,6200000.0,1.26472997665405,1109.18,201.0,288.0,2257.40673828125,1029.88839,,
SVN,1997,32700000.0,5200000.0,1.24643003940582,1236.52,238.0,266.0,2023.69360351563,866.93787,,
SVN,1998,39000000.0,8700000.0,1.30515003204346,1232.88,127.0,288.0,2156.099609375,875.01918,,
SVN,1999,47200000.0,8000000.0,1.33687996864319,1425.5,138.0,261.0,2227.2734375,1553.60751,,
SVN,2000,49500000.0,11800000.0,1.35982000827789,1717.04,124.0,307.0,2181.39697265625,1616.42729,,
SVN,2001,60400000.0,14400000.0,1.46766996383667,1679.44,107.0,301.0,2263.18896484375,1582.92414,,
SVN,2002,78400000.0,7500000.0,1.44324994087219,1806.9,101.0,300.0,2335.87133789063,1580.05945,,
SVN,2003,89600000.0,10700000.0,1.2479100227356,2121.09,60.0,310.0,1899.02514648438,1147.46396,,
SVN,2004,123300000.0,11800000.0,1.37026000022888,1901.2,42.0,342.0,2024.89978027344,1167.20647,,
SVN,2005,113000000.0,16400000.0,1.41778004169464,2338.94,29.0,344.0,2633.11450195313,1413.55084,,
SVN,2006,153685414.401226,16900392.4426909,1.5370500087738,2355.96,12.0,287.0,2924.9462890625,1475.20762,,
SVN,2007,168773215.458147,18713598.9632909,1.42702996730804,2723.17,15.0,331.0,3106.1796875,1535.19823,1322097327.0,5.68536505492303
SVN,2008,254656317.101105,41174018.8725395,1.62672996520996,3012.82,6.0,301.0,3475.93627929688,1689.52652,1647543779.0,6.48360535901688
SVN,2009,289021239.9118,34584444.65689,1.81184005737305,3166.36,12.0,373.0,3661.11962890625,1853.66928,1331631764.0,6.8476440673742
SVN,2010,344190440.568542,38031012.541414,2.05133008956909,3180.34,11.0,442.0,3769.81372070313,1922.34565,1259915451.0,6.0788985163714
SVN,2011,381272095.039405,52590087.2824741,2.41297006607056,3619.13,11.0,470.0,4277.314453125,2459.43157,1499876455.0,6.21453143939207
SVN,2012,356983239.105231,43386563.1334396,2.56061005592346,3539.77,,,4317.18359375,2313.12411,1492635875.0,6.66167369516943
SVN,2013,253036284.492043,56350550.850657,2.56487011909485,3545.35,,,4220.32763671875,2522.8902,1586839927.0,6.73815373459691
SVN,2014,241837673.532188,71250319.6441422,2.36547994613647,3476.44,,,4147.0615234375,2392.27507,1622650418.0,6.41718987409665
SVN,2015,221412274.350913,58216200.4680013,2.19565010070801,3550.52,,,3814.2158203125,2399.57628,1552487416.0,7.00768253543496
SVN,2016,224388233.867685,77665518.8301964,2.00763988494873,3396.83,,,3914.26123046875,2373.91585,1672132339.0,7.14414358324285
SVN,2017,247300894.657443,63348845.5511695,1.86530005931854,3458.75,,,4479.400390625,1814.20289,1754994078.0,6.50834392135124
SVN,2018,271288627.72707,72892669.4425641,1.94644999504089,3352.53,23.0,255.0,4845.42333984375,,2089366758.0,6.82505709255828
SVN,2019,256638367.525782,76861175.4956972,2.04703998565674,3700.61,,,5054.71337890625,,2333128839.0,7.35338302445914
SVN,2020,251963420.184277,97143283.8703987,2.14735007286072,3827.5,12.0,232.0,4932.326171875,,2542422104.0,7.79832329825071
SVN,2021,300200854.021645,121463882.693435,,,17.0,222.0,,,2615145634.0,6.55733429740455
SVN,2022,282803204.852679,156159354.638948,,,,,,,,
SWE,1960,,,,,,,,,,
SWE,1961,,,,,,,,,,
SWE,1962,,,,,,,,,,
SWE,1963,,,,,,,,,,
SWE,1964,,,,,,,,,,
SWE,1965,,,,,,,,,,
SWE,1966,,,,,,,,,,
SWE,1967,,,,,,,,,,
SWE,1968,,,,,,,,,,
SWE,1969,,,,,,,,,,
SWE,1970,44459822.7820753,15464286.1850697,,,,,,,,
SWE,1971,52673622.8945205,15606999.3761542,,,,,,,,
SWE,1972,62993228.2411926,20997742.7470642,,,,,,,,
SWE,1973,73272654.4331725,36636327.2165863,,,,,,,,
SWE,1974,108122110.432798,31535615.5428993,,,,,,,,
SWE,1975,115981901.761619,41389387.2034355,,,,,,,,
SWE,1976,137918854.066809,59859155.6643049,,,,,,,,
SWE,1977,132087637.070553,74576654.0002417,,,,,,,,
SWE,1978,143963675.266421,70774336.056338,,,,,,,,
SWE,1979,186700434.459711,90981098.0177812,,,,,,,,
SWE,1980,203567212.361651,89917779.6662192,,,5086.0,4106.0,,,,
SWE,1981,199489842.45307,102218110.024354,,,3968.0,3914.0,,,,
SWE,1982,219833918.189681,74321355.1273148,,,3442.0,4087.0,,,,
SWE,1983,201913383.88393,143322283.241013,,,2958.0,4283.0,,,,
SWE,1984,225700823.519052,80885494.532115,,,2705.0,3969.0,,,,
SWE,1985,285483698.256473,114000090.66565,,,2322.0,3840.0,,,,
SWE,1986,428780879.787887,122774696.767615,,,1939.0,3685.0,,,,
SWE,1987,448584284.673972,289836383.152382,,,1695.0,3521.0,,,,
SWE,1988,594205379.162331,363992891.225249,,,1462.0,3260.0,,,,
SWE,1989,672526064.059916,437673784.427521,,,1270.0,3147.0,,,,
SWE,1990,742804561.899875,563021965.065646,,,1073.0,3108.0,,,,
SWE,1991,691455472.142693,696896135.406,,,702.0,3154.0,,,,
SWE,1992,717288895.505632,640930173.861915,,,657.0,3291.0,,,,
SWE,1993,589818518.388431,747540286.601459,,,614.0,3760.0,,,,
SWE,1994,775171526.951281,1153345740.25967,,,636.0,3953.0,,,,
SWE,1995,1004150617.00587,888602722.281078,,,924.0,3941.0,,,,
SWE,1996,1005618157.00749,997110587.77017,,13385.05,857.0,4111.0,,,,
SWE,1997,957304070.838711,1002911799.26335,3.27394008636475,13803.62,940.0,4130.0,4158.1474609375,,,
SWE,1998,1006426053.65951,1131988678.85591,,14004.0,753.0,3972.0,,,,
SWE,1999,1088775810.43515,1452925368.4624,3.38131999969482,14202.82,853.0,4142.0,4499.0791015625,,,
SWE,2000,991779879.170332,1414420737.1531,,14569.85,844.0,4224.0,,,,
SWE,2001,878086896.941815,1645436942.46739,3.87380003929138,14742.17,574.0,3926.0,5169.30126953125,,,
SWE,2002,919579589.608938,1647709146.24061,,14576.2,597.0,3358.0,,,,
SWE,2003,1275990110.26227,2331161446.8381,3.57947993278503,14858.19,703.0,3025.0,5383.046875,,,
SWE,2004,1415045057.63109,3451631487.73344,3.36128997802734,15323.94,462.0,2768.0,5426.0791015625,,,
SWE,2005,1512385255.67944,3480153309.93934,3.35958003997803,16494.16,438.0,2522.0,6085.1083984375,,,
SWE,2006,1690721320.63067,3988032065.10342,3.47499990463257,16796.09,413.0,2446.0,6126.64794921875,,,
SWE,2007,1856019768.75849,4732526539.64636,3.23382997512817,16690.04,398.0,2527.0,4999.7060546875,1947.95578,21936131676.0,16.8039639974836
SWE,2008,2063470051.24661,4706590246.08313,3.46999001502991,16646.7,306.0,2549.0,5437.1669921875,,23709913173.0,17.2457757600378
